"provincia","id","localidad","partido","municipio","cp","latitud","longitud","id_prov_mstr"
"Mendoza","19765","CERRO DE LOS POTRERILLOS","LAS HERAS","","5500","","","50"
"Mendoza","19766","CERRO DEL CHACAY","LAS HERAS","","5621","","","50"
"Mendoza","19767","CERRO DEL MEDIO","LAS HERAS","","5539","","","50"
"Mendoza","17704","CERRO DEL POZO","SAN CARLOS","","5569","","","50"
"Mendoza","19768","CERRO DEL RINCON BAYO","LAS HERAS","","5539","","","50"
"Mendoza","17705","CERRO DEL ZORRO","SAN CARLOS","","5569","","","50"
"Mendoza","17706","CERRO DIVISADERO DE LA CIENEGU","SAN CARLOS","","5569","","","50"
"Mendoza","19770","CERRO DURAZNO","LAS HERAS","","5539","","","50"
"Mendoza","19771","CERRO EL GUANACO","LAS HERAS","","5539","","","50"
"Mendoza","17708","CERRO FIERO","SAN CARLOS","","5569","","","50"
"Mendoza","19773","CERRO FUNDICION","LAS HERAS","","5539","","","50"
"Mendoza","17709","CERRO GASPAR","SAN CARLOS","","5569","","","50"
"Mendoza","19774","CERRO GRANDE","LAS HERAS","","5539","","","50"
"Mendoza","17710","CERRO GUADALOSO","SAN CARLOS","","5569","","","50"
"Mendoza","19775","CERRO HORQUETA","LAS HERAS","","5539","","","50"
"Mendoza","19777","CERRO INVERNADA","LAS HERAS","","5539","","","50"
"Mendoza","19778","CERRO JUAN POBRE","LAS HERAS","","5539","","","50"
"Mendoza","19780","CERRO L CORRALES","LAS HERAS","","5539","","","50"
"Mendoza","17711","CERRO LA INVERNADA","SAN CARLOS","","5569","","","50"
"Mendoza","19782","CERRO LA MANO","LAS HERAS","","5539","","","50"
"Mendoza","19790","CERRO LAGAÑOSO","LAS HERAS","","5539","","","50"
"Mendoza","17713","CERRO LAS PIEDRAS","SAN CARLOS","","5569","","","50"
"Mendoza","17684","CERRO LOS BAJOS","SAN CARLOS","","5569","","","50"
"Mendoza","17714","CERRO LOS BARROS","SAN CARLOS","","5569","","","50"
"Mendoza","19716","CERRO LOS DIENTITOS","LAS HERAS","","5539","","","50"
"Mendoza","19791","CERRO MANANTIAL","LAS HERAS","","5539","","","50"
"Mendoza","19792","CERRO MASILLAS","LAS HERAS","","5539","","","50"
"Mendoza","19802","CERRO MELOCOTON","LAS HERAS","","5539","","","50"
"Mendoza","19803","CERRO MEXICO","LAS HERAS","","5539","","","50"
"Mendoza","19804","CERRO MONTURA","LAS HERAS","","5539","","","50"
"Mendoza","17716","CERRO NEGROS DE LAS MESILLAS","SAN CARLOS","","5569","","","50"
"Mendoza","5501","CERRO NEVADO","SAN RAFAEL","","5621","","","50"
"Mendoza","19807","CERRO PAMPA SECA","LAS HERAS","","5539","","","50"
"Mendoza","19808","CERRO PAN DE AZUCAR","LAS HERAS","","5539","","","50"
"Mendoza","19810","CERRO PANTA","LAS HERAS","","5539","","","50"
"Mendoza","19720","CERRO PELADO","LAS HERAS","","5549","","","50"
"Mendoza","17686","CERRO PIEDRA COLORADA","SAN CARLOS","","5569","","","50"
"Mendoza","17717","CERRO PLOMO","SAN CARLOS","","5569","","","50"
"Mendoza","19811","CERRO PONDERADO","LAS HERAS","","5539","","","50"
"Mendoza","17719","CERRO POTRERILLOS","SAN CARLOS","","5569","","","50"
"Mendoza","19718","CERRO POZO","LAS HERAS","","5539","","","50"
"Mendoza","19813","CERRO PUNTA DE AGUA","LAS HERAS","","5539","","","50"
"Mendoza","19814","CERRO PUNTILLA NEGRA","LAS HERAS","","5539","","","50"
"Mendoza","19816","CERRO PUNTUDO","LAS HERAS","","5539","","","50"
"Mendoza","19818","CERRO PUQUIOS","LAS HERAS","","5539","","","50"
"Mendoza","19821","CERRO RIQUITIPANCHE","LAS HERAS","","5539","","","50"
"Mendoza","19822","CERRO SAN LORENZO","LAS HERAS","","5539","","","50"
"Mendoza","19823","CERRO SANTA MARIA","LAS HERAS","","5539","","","50"
"Mendoza","19824","CERRO SAPO","LAS HERAS","","5539","","","50"
"Mendoza","19825","CERRO TIGRE","LAS HERAS","","5539","","","50"
"Mendoza","19826","CERRO TOLOSA","LAS HERAS","","5539","","","50"
"Mendoza","19828","CERRO TUNDUQUERA","LAS HERAS","","5539","","","50"
"Mendoza","19719","CERRO YALGUARAS","LAS HERAS","","5621","","","50"
"Mendoza","19829","CERRO YARETA","LAS HERAS","","5539","","","50"
"Mendoza","19831","CERROS COLORADOS","LAS HERAS","","5539","","","50"
"Mendoza","5776","CESPEDES","MAIPU","","5517","","","50"
"Mendoza","17557","CHACHAO","MALARGUE","","5613","","","50"
"Mendoza","17558","CHACHARALEN","MALARGUE","","5611","","","50"
"Mendoza","5777","CHACHINGO","MAIPU","","5517","","","50"
"Mendoza","5727","CHACRAS DE CORIA","LUJAN DE CUYO","LUJAN DE CUYO","5505","-32.9899032","-68.8913679","50"
"Mendoza","17095","CHACRAS DE LIMA","LA PAZ","","5590","","","50"
"Mendoza","17096","CHAMUSCAO","LA PAZ","LA PAZ","5590","-33.3001328","-67.5193558","50"
"Mendoza","17097","CHAÑARAL REDONDO","LA PAZ","","5590","","","50"
"Mendoza","5542","CHAPANAY","SAN MARTIN","SAN MARTIN","5589","-32.9838982","-68.4668961","50"
"Mendoza","20375","CHARCO VACAS","MALARGUE","","5613","","","50"
"Mendoza","5865","CHILECITO","SAN CARLOS","SAN CARLOS","5569","-33.8783035","-69.0715179","50"
"Mendoza","18032","CHILOTE","SANTA ROSA","","5594","","","50"
"Mendoza","5566","CHIMBAS","SAN MARTIN","SAN MARTIN","5584","-32.9900880","-68.5020280","50"
"Mendoza","5543","CHIVILCOY","SAN MARTIN","SAN MARTIN","5571","-33.0383356","-68.4594029","50"
"Mendoza","17677","CIENAGA DEL ALTO","SAN CARLOS","","5569","","","50"
"Mendoza","32458","CIENEGUITA","LAS HERAS","LAS HERAS","","-32.8397293","-68.8339539","50"
"Mendoza","5619","CIRCUNVALACION","LA PAZ","","5591","","","50"
"Mendoza","17098","CIRILO MAHONA","LA PAZ","","5590","","","50"
"Mendoza","17018","CIUDAD OESTE","GENERAL ALVEAR","","5634","","","50"
"Mendoza","17100","CLARENTINO ROLDAN","LA PAZ","","5590","","","50"
"Mendoza","18033","CLODOMIRO RETA","SANTA ROSA","","5594","","","50"
"Mendoza","5502","COCHICO","GENERAL ALVEAR","","5621","-35.7124325","-67.3312439","50"
"Mendoza","32379","COEHUE CO","MALARGUE","MALARGUE","5613","","","50"
"Mendoza","20376","COIHUECO NORTE","MALARGUE","","5611","","","50"
"Mendoza","5816","COIHUECO SUR","MALARGUE","MALARGUE","5611","","","50"
"Mendoza","19830","COLON SANDALHO","LAS HERAS","","5545","","","50"
"Mendoza","5644","COLONIA 3 DE MAYO","LAS HERAS","","5543","","","50"
"Mendoza","17720","COLONIA ALAZANES","SAN CARLOS","","5569","","","50"
"Mendoza","5643","COLONIA ALEMANA","LAS HERAS","","5543","","","50"
"Mendoza","5503","COLONIA ALVEAR","GENERAL ALVEAR","","5632","","","50"
"Mendoza","5504","COLONIA ALVEAR OESTE","GENERAL ALVEAR","GENERAL ALVEAR","5632","-34.9998060","-67.6541030","50"
"Mendoza","5688","COLONIA ANDRE","LAVALLE","","5535","","","50"
"Mendoza","17721","COLONIA ASPERA","SAN CARLOS","","5569","","","50"
"Mendoza","20583","COLONIA ATUEL","SAN RAFAEL","","5623","","","50"
"Mendoza","5892","COLONIA ATUEL NORTE","SAN RAFAEL","SAN RAFAEL","5605","-34.7605998","-68.0374059","50"
"Mendoza","5746","COLONIA BARRAQUERO","LUJAN DE CUYO","","5509","","","50"
"Mendoza","5778","COLONIA BOMBAL","MAIPU","MAIPU","5529","-32.9458390","-68.6572970","50"
"Mendoza","5893","COLONIA BOMBAL Y TABANERA","SAN RAFAEL","","5607","","","50"
"Mendoza","5505","COLONIA BOUQUET","GENERAL ALVEAR","","5632","","","50"
"Mendoza","5747","COLONIA CANO","LUJAN DE CUYO","LUJAN DE CUYO","5507","-33.2474880","-68.8980210","50"
"Mendoza","17722","COLONIA CHALET","SAN CARLOS","","5569","","","50"
"Mendoza","20544","COLONIA CHATO","SAN CARLOS","","5569","","","50"
"Mendoza","17723","COLONIA COLINA","SAN CARLOS","","5569","","","50"
"Mendoza","5894","COLONIA COLOMER","SAN RAFAEL","","5603","-34.6643887","-68.0666296","50"
"Mendoza","17725","COLONIA CURNIÑAN","SAN CARLOS","","5569","","","50"
"Mendoza","20613","COLONIA DE LAS MULAS","TUNUYAN","","5560","","","50"
"Mendoza","17726","COLONIA DE LOS GUANAQUEROS","SAN CARLOS","","5569","","","50"
"Mendoza","5689","COLONIA DEL CARMEN","LAVALLE","","5535","-32.7137032","-68.4109879","50"
"Mendoza","20614","COLONIA DEL DIABLO","TUNUYAN","","5560","","","50"
"Mendoza","17727","COLONIA DEL LEON","SAN CARLOS","","5569","","","50"
"Mendoza","5598","COLONIA DELFINO","JUNIN","","5573","","","50"
"Mendoza","17731","COLONIA DIVISADERO DEL CARDAL","SAN CARLOS","","5569","","","50"
"Mendoza","17732","COLONIA DIVISADERO NEGRO","SAN CARLOS","","5569","","","50"
"Mendoza","17734","COLONIA DURAZNO","SAN CARLOS","","5569","","","50"
"Mendoza","17737","COLONIA EL CAMPANARIO","SAN CARLOS","","5569","","","50"
"Mendoza","17101","COLONIA EL REGADIO","LA PAZ","","5590","","","50"
"Mendoza","5895","COLONIA ELENA","SAN RAFAEL","","5603","-34.5708283","-68.0700790","50"
"Mendoza","5896","COLONIA ESPAÑOLA","SAN RAFAEL","","5607","","","50"
"Mendoza","17407","COLONIA ESTRELLA","LAVALLE","","5533","-32.6541862","-68.3326492","50"
"Mendoza","20615","COLONIA FARO","TUNUYAN","","5560","","","50"
"Mendoza","32459","COLONIA FORESTAL FORRAJERA","MALARGUE","MALARGUE","5613","","","50"
"Mendoza","20301","COLONIA FUNES","LUJAN DE CUYO","","5509","","","50"
"Mendoza","32413","COLONIA GANADERA","SAN RAFAEL","SAN RAFAEL","5609","","","50"
"Mendoza","32421","COLONIA GELMAN","SAN RAFAEL","SAN RAFAEL","5603","","","50"
"Mendoza","17738","COLONIA GUADAL","SAN CARLOS","","5569","","","50"
"Mendoza","17740","COLONIA GUANACO","SAN CARLOS","","5569","","","50"
"Mendoza","5690","COLONIA ITALIANA","LAVALLE","","5533","","","50"
"Mendoza","5779","COLONIA JARA","MAIPU","","5529","-33.0292896","-68.7087614","50"
"Mendoza","5897","COLONIA JAUREGUI","SAN RAFAEL","","5622","-34.8804975","-67.8469590","50"
"Mendoza","20616","COLONIA LA ESCONDIDA","TUNUYAN","","5560","","","50"
"Mendoza","20617","COLONIA LA TORRECILLA","TUNUYAN","","5560","","","50"
"Mendoza","5544","COLONIA LAMBARE","SAN MARTIN","SAN MARTIN","5571","-33.0537691","-68.2770029","50"
"Mendoza","5978","COLONIA LAS ROSAS","TUNUYAN","TUNUYAN","5565","-33.6076202","-69.1468735","50"
"Mendoza","32480","COLONIA LAS TRINCHERAS","SANTA ROSA","SANTA ROSA","5596","","","50"
"Mendoza","17741","COLONIA LOLA","SAN CARLOS","","5569","","","50"
"Mendoza","5898","COLONIA LOPEZ","SAN RAFAEL","","5622","-34.8593757","-67.8606057","50"
"Mendoza","17742","COLONIA LOS HUEVOS","SAN CARLOS","","5569","","","50"
"Mendoza","20618","COLONIA LOS OSCUROS","TUNUYAN","","5560","","","50"
"Mendoza","20619","COLONIA LOS TAPONES","TUNUYAN","","5560","","","50"
"Mendoza","17743","COLONIA MIRADOR","SAN CARLOS","","5569","","","50"
"Mendoza","28117","COLONIA MOLINA","GUAYMALLEN","GUAYMALLEN","5646","-32.8510686","-68.6868012","50"
"Mendoza","17958","COLONIA MONTE CASEROS","SAN MARTIN","SAN MARTIN","5582","","","50"
"Mendoza","17744","COLONIA MURALLA","SAN CARLOS","","5569","","","50"
"Mendoza","17747","COLONIA NACIONAL DE LOS INDIOS","SAN CARLOS","","5569","","","50"
"Mendoza","17748","COLONIA NEGRO","SAN CARLOS","","5569","","","50"
"Mendoza","17749","COLONIA OSAMENTA","SAN CARLOS","","5569","","","50"
"Mendoza","17751","COLONIA PAPAL","SAN CARLOS","","5569","","","50"
"Mendoza","5899","COLONIA PASCUAL IACCARINI","SAN RAFAEL","SAN RAFAEL","5615","-34.5332950","-68.4201770","50"
"Mendoza","17753","COLONIA PEDERNALES","SAN CARLOS","","5569","","","50"
"Mendoza","17754","COLONIA PENCAL","SAN CARLOS","","5569","","","50"
"Mendoza","17756","COLONIA PICO COLORADO","SAN CARLOS","","5569","","","50"
"Mendoza","5545","COLONIA REINA","SAN MARTIN","","5584","","","50"
"Mendoza","5900","COLONIA RUSA","SAN RAFAEL","","5603","-34.9793038","-67.7423145","50"
"Mendoza","32405","COLONIA RUSA","GENERAL ALVEAR","GENERAL ALVEAR","5621","","","50"
"Mendoza","17757","COLONIA SAN AGUSTIN","SAN CARLOS","","5569","","","50"
"Mendoza","17408","COLONIA SAN FRANCISCO","LAVALLE","","5533","","","50"
"Mendoza","18035","COLONIA SAN JORGE","SANTA ROSA","","5594","-33.3627721","-67.9737861","50"
"Mendoza","5583","COLONIA SEGOVIA","GUAYMALLEN","GUAYMALLEN","5525","-32.8506012","-68.7181244","50"
"Mendoza","16948","COLONIA SOITUE","SAN RAFAEL","SAN RAFAEL","5600","","","50"
"Mendoza","32428","COLONIA SUIZA","LUJAN DE CUYO","LUJAN DE CUYO","5549","","","50"
"Mendoza","5979","COLONIA TABANERA","TUNUYAN","","5560","","","50"
"Mendoza","17759","COLONIA TORRECILLAS","SAN CARLOS","","5569","","","50"
"Mendoza","17763","COLONIA TORRECITO","SAN CARLOS","","5569","","","50"
"Mendoza","17765","COLONIA TRES ALTITOS","SAN CARLOS","","5569","","","50"
"Mendoza","5554","COLONIAS DE MONTECASEROS","SAN MARTIN","SAN MARTIN","5571","-32.9910530","-68.3032360","50"
"Mendoza","20585","COM NAC DE ENERGIA ATOMICA","SAN RAFAEL","","5600","","","50"
"Mendoza","5961","COMANDANTE SALAS","SANTA ROSA","","5594","","","50"
"Mendoza","16949","COMISION NAC DE EMERGENCIA","SAN RAFAEL","","5600","","","50"
"Mendoza","5564","COMPUERTAS NEGRAS","GENERAL ALVEAR","","5632","","","50"
"Mendoza","5748","CONCHA SUBERCASEAUX","LUJAN DE CUYO","","5549","","","50"
"Mendoza","17767","CONTROL YPF","SAN CARLOS","","5569","","","50"
"Mendoza","5780","COQUIMBITO","MAIPU","MAIPU","5513","-32.9664497","-68.6996613","50"
"Mendoza","5998","CORDON DEL PLATA","TUPUNGATO","TUPUNGATO","5561","-33.4689491","-69.1399452","50"
"Mendoza","5817","CORONEL BELTRAN","MALARGUE","","5613","","","50"
"Mendoza","32483","CORONEL VIDELA","SAN CARLOS","SAN CARLOS","5569","","","50"
"Mendoza","17102","CORRAL DE CUERO","LA PAZ","","5590","","","50"
"Mendoza","5565","CORRAL DE LORCA","GENERAL ALVEAR","","5637","-34.7015391","-67.0535638","50"
"Mendoza","5620","CORRAL DEL MOLLE","LA PAZ","","5590","","","50"
"Mendoza","32398","COSTA ANZORENA","RIVADAVIA","RIVADAVIA","5579","","","50"
"Mendoza","5691","COSTA DE ARAUJO","LAVALLE","LAVALLE","5535","-32.7594070","-68.3958588","50"
"Mendoza","5506","COSTA DEL DIAMANTE","GENERAL ALVEAR","","5637","","","50"
"Mendoza","32490","COSTA FLORES","LUJAN DE CUYO","LUJAN DE CUYO","5509","","","50"
"Mendoza","5645","CRISTO REDENTOR","LAS HERAS","","5557","","","50"
"Mendoza","18038","CRISTOBAL LOPEZ","SANTA ROSA","","5594","","","50"
"Mendoza","19968","CRUZ BLANCA","LAVALLE","","5537","","","50"
"Mendoza","5781","CRUZ DE PIEDRA","MAIPU","MAIPU","5517","-33.0247726","-68.7972183","50"
"Mendoza","17770","CRUZ DE PIEDRA PTO GENDARMERIA","SAN CARLOS","","5569","","","50"
"Mendoza","17103","CRUZ DEL YUGO","LA PAZ","","5590","-33.1347694","-67.5278549","50"
"Mendoza","18081","CRUZ GIMENEZ","SANTA ROSA","","5594","","","50"
"Mendoza","17105","CRUZ LEDESMA","LA PAZ","","5590","","","50"
"Mendoza","19833","CTO DEL TIGRE","LAS HERAS","","5539","","","50"
"Mendoza","32460","CUADRO BENEGAS","SAN RAFAEL","SAN RAFAEL","5603","","","50"
"Mendoza","5902","CUADRO BOMBAL","SAN RAFAEL","","5607","-34.6331750","-68.2302164","50"
"Mendoza","5903","CUADRO NACIONAL","SAN RAFAEL","SAN RAFAEL","5607","-34.6170273","-68.2738266","50"
"Mendoza","16950","CUESTA DE LOS TERNEROS","SAN RAFAEL","","5600","-34.6966250","-68.6332728","50"
"Mendoza","20587","CUPILES","SAN RAFAEL","","5595","","","50"
"Mendoza","18039","D LOPEZ","SANTA ROSA","","5594","","","50"
"Mendoza","17106","DALMIRO ZAPATA","LA PAZ","","5590","","","50"
"Mendoza","17107","DANIEL LUCERO","LA PAZ","","5590","","","50"
"Mendoza","17108","DANIEL MORGAN","LA PAZ","","5590","","","50"
"Mendoza","5621","DELGADILLO","LA PAZ","","5590","","","50"
"Mendoza","5622","DESAGUADERO","LA PAZ","LA PAZ","5598","-33.4052266","-67.1641664","50"
"Mendoza","17110","DIONISIO ORDOÑEZ","LA PAZ","","5590","","","50"
"Mendoza","17111","DIONISIO ORTUBIA","LA PAZ","","5590","","","50"
"Mendoza","20620","DIQUE DEL VALLE DE UCO","TUNUYAN","","5560","","","50"
"Mendoza","20302","DIQUE RIO MENDOZA","LUJAN DE CUYO","","5507","","","50"
"Mendoza","5749","DISTRITO COMPUERTA","LUJAN DE CUYO","","5507","","","50"
"Mendoza","18041","DIVISADERO","SANTA ROSA","","5594","-33.1878662","-67.8509674","50"
"Mendoza","17771","DIVISADERO COLORADO","SAN CARLOS","","5569","","","50"
"Mendoza","20545","DIVISADERO NEGRO","SAN CARLOS","","5569","","","50"
"Mendoza","18154","DOCTOR ANTONIO SOOMAS","TUNUYAN","","5560","","","50"
"Mendoza","17112","DOMINGO GIMENEZ","LA PAZ","","5590","","","50"
"Mendoza","17113","DOMINGO LARA","LA PAZ","","5590","","","50"
"Mendoza","17114","DOMINGO OGA","LA PAZ","","5590","","","50"
"Mendoza","17115","DOMINGO REAL","LA PAZ","","5590","","","50"
"Mendoza","17410","DON MARTIN","LAVALLE","","5537","","","50"
"Mendoza","17117","DONATO OJEDA","LA PAZ","","5590","","","50"
"Mendoza","17120","DOROTEO ORDOÑEZ","LA PAZ","","5590","","","50"
"Mendoza","5575","DORREGO","GUAYMALLEN","GUAYMALLEN","5519","-32.9079284","-68.8402488","50"
"Mendoza","17134","DULCE","LA PAZ","","5590","","","50"
"Mendoza","17135","E ROSALES","LA PAZ","","5590","","","50"
"Mendoza","17411","EL 15","LAVALLE","","5533","-32.6493600","-68.3373497","50"
"Mendoza","18185","EL AGUILA","GENERAL ALVEAR","","5636","","","50"
"Mendoza","5818","EL ALAMBRADO","MALARGUE","","5611","-36.2698932","-69.8574949","50"
"Mendoza","17559","EL ALAMO","MALARGUE","","5613","","","50"
"Mendoza","5904","EL ALGARROBAL","LAS HERAS","LAS HERAS","5541","-32.8215294","-68.7648392","50"
"Mendoza","5905","EL ALGARROBAL","SAN RAFAEL","","5607","-34.6180751","-68.1242300","50"
"Mendoza","27919","EL ALGARROBO","TUNUYAN","TUNUYAN","5561","-33.5137541","-69.1228681","50"
"Mendoza","18042","EL ALGARROBO","SANTA ROSA","","5594","-33.4748840","-67.9951782","50"
"Mendoza","20591","EL ALGARROBO","SAN RAFAEL","","5595","","","50"
"Mendoza","5692","EL ALPERO","LAVALLE","","5535","","","50"
"Mendoza","5782","EL ALTILLO","MAIPU","","5531","","","50"
"Mendoza","5750","EL ALTILLO","LUJAN DE CUYO","","5549","","","50"
"Mendoza","5843","EL ALTO","RIVADAVIA","","5577","","","50"
"Mendoza","5507","EL ARBOLITO","GENERAL ALVEAR","","5636","","","50"
"Mendoza","5819","EL AZUFRE","MALARGUE","","5621","","","50"
"Mendoza","17414","EL BALSADERO","LAVALLE","","5533","","","50"
"Mendoza","5508","EL BANDERON","GENERAL ALVEAR","","5634","","","50"
"Mendoza","18043","EL BONITO","SANTA ROSA","","5594","","","50"
"Mendoza","5906","EL BORBOLLON","LAS HERAS","LAS HERAS","5541","-32.8123474","-68.7735596","50"
"Mendoza","17020","EL BUEN PASTOR","GENERAL ALVEAR","","5634","","","50"
"Mendoza","18044","EL CABAO VIEJO","SANTA ROSA","","5594","","","50"
"Mendoza","17560","EL CAJON","MALARGUE","","5613","","","50"
"Mendoza","17416","EL CALVADITO","LAVALLE","","5533","","","50"
"Mendoza","32403","EL CAMPAMENTO","LA PAZ","LA PAZ","5590","","","50"
"Mendoza","5907","EL CAMPAMENTO","SAN RAFAEL","","5609","","","50"
"Mendoza","5646","EL CAÑITO","LAS HERAS","","5543","","","50"
"Mendoza","5866","EL CAPACHO","SAN CARLOS","","5569","-33.6664178","-69.0425480","50"
"Mendoza","17136","EL CARANCHITO","LA PAZ","","5590","","","50"
"Mendoza","20604","EL CARBALINO","SANTA ROSA","","5592","","","50"
"Mendoza","18045","EL CARMEN","SANTA ROSA","","5594","","","50"
"Mendoza","5751","EL CARRIZAL","LUJAN DE CUYO","","5509","-33.3037434","-68.7554952","50"
"Mendoza","20303","EL CARRIZAL DE ABAJO","LUJAN DE CUYO","","5509","-33.2781601","-68.8020554","50"
"Mendoza","17417","EL CAVADITO","LAVALLE","","5537","","","50"
"Mendoza","17137","EL CAVADO CHICO","LA PAZ","","5590","","","50"
"Mendoza","5509","EL CEIBO","GENERAL ALVEAR","GENERAL ALVEAR","5621","-34.9226138","-67.5773698","50"
"Mendoza","20377","EL CENIZO","MALARGUE","","5645","","","50"
"Mendoza","5547","EL CENTRAL","SAN MARTIN","SAN MARTIN","5589","-32.8429100","-68.3921700","50"
"Mendoza","17772","EL CEPILLO","SAN CARLOS","","5569","","","50"
"Mendoza","17138","EL CERCADO","LA PAZ","","5590","","","50"
"Mendoza","5908","EL CERRITO","SAN RAFAEL","","5600","-34.5927584","-68.3038923","50"
"Mendoza","18047","EL CHACALLAL","SANTA ROSA","","5594","","","50"
"Mendoza","5820","EL CHACAY","MALARGUE","","5613","-35.3574040","-69.5823852","50"
"Mendoza","17139","EL CHALET","LA PAZ","","5590","","","50"
"Mendoza","32269","EL CHALLAO","LAS HERAS","LAS HERAS","5539","-32.8598590","-68.9027520","50"
"Mendoza","19843","EL CHAÑAR","LAS HERAS","","5435","","","50"
"Mendoza","17419","EL CHILCAL","LAVALLE","","5533","","","50"
"Mendoza","5693","EL CHIRCAL","LAVALLE","","5533","","","50"
"Mendoza","5821","EL CHOIQUE","MALARGUE","","5613","","","50"
"Mendoza","17561","EL CIENAGO","MALARGUE","","5611","","","50"
"Mendoza","5599","EL CIPRES","JUNIN","","5585","","","50"
"Mendoza","17420","EL COLON","LAVALLE","","5535","","","50"
"Mendoza","5962","EL COLORADO","SANTA ROSA","","5592","","","50"
"Mendoza","19629","EL COLORADO","LA PAZ","","5595","","","50"
"Mendoza","5623","EL CONSUELO","LA PAZ","","5590","","","50"
"Mendoza","18048","EL CORBALNO","SANTA ROSA","","5594","","","50"
"Mendoza","17584","EL CORTADERAL","MALARGUE","MALARGUE","5613","","","50"
"Mendoza","17021","EL DESVIO","GENERAL ALVEAR","","5621","","","50"
"Mendoza","5548","EL DIVISADERO","SAN MARTIN","SAN MARTIN","5589","-32.8736572","-68.3528748","50"
"Mendoza","18049","EL DIVISADERO","SANTA ROSA","","5594","","","50"
"Mendoza","17562","EL DURAZNO","MALARGUE","","5611","","","50"
"Mendoza","18051","EL ESCONDIDO","SANTA ROSA","","5594","","","50"
"Mendoza","32420","EL ESCORIAL","SAN RAFAEL","SAN RAFAEL","5635","","","50"
"Mendoza","19633","EL GIGANTILLO","LA PAZ","","5591","","","50"
"Mendoza","17140","EL GONZANO","LA PAZ","","5590","","","50"
"Mendoza","18053","EL GORGINO","SANTA ROSA","","5594","","","50"
"Mendoza","17774","EL GUADAL DE CAMPOS","SAN CARLOS","","5569","","","50"
"Mendoza","5694","EL GUANACO","LAVALLE","","5537","","","50"
"Mendoza","18054","EL GUANACO","SANTA ROSA","","5594","","","50"
"Mendoza","17143","EL GUERRINO","LA PAZ","","5590","","","50"
"Mendoza","17563","EL INFIERNILLO","MALARGUE","","5509","-36.7570419","-69.1841888","50"
"Mendoza","19844","EL INFIERNO","LAS HERAS","","5539","","","50"
"Mendoza","17144","EL JILGUERO","LA PAZ","","5590","","","50"
"Mendoza","19230","EL JUME","JUNIN","","5572","","","50"
"Mendoza","5510","EL JUNCALITO","GENERAL ALVEAR","","5620","-34.9594878","-67.7027795","50"
"Mendoza","17775","EL LECHUCITO","SAN CARLOS","","5569","","","50"
"Mendoza","17146","EL LECHUCITO","LA PAZ","","5590","-33.2982492","-67.4736285","50"
"Mendoza","18056","EL LEMINO","SANTA ROSA","","5594","","","50"
"Mendoza","18121","EL LUQUINO","SANTA ROSA","","5594","","","50"
"Mendoza","5822","EL MANZANO","MALARGUE","","5611","-36.1070080","-69.7611990","50"
"Mendoza","32497","EL MANZANO HISTORICO","TUNUYAN","TUNUYAN","5560","-33.6021147","-69.3878857","50"
"Mendoza","18057","EL MARCADO","SANTA ROSA","","5594","","","50"
"Mendoza","18058","EL MARUCHO","SANTA ROSA","","5594","","","50"
"Mendoza","18059","EL MAURINO","SANTA ROSA","","5594","","","50"
"Mendoza","5844","EL MIRADOR","RIVADAVIA","RIVADAVIA","5579","-33.3445320","-68.3008728","50"
"Mendoza","18060","EL MOLINO","SANTA ROSA","","5594","","","50"
"Mendoza","20380","EL MOLLAR","MALARGUE","","5611","","","50"
"Mendoza","5600","EL MOYANO","JUNIN","","5573","","","50"
"Mendoza","5549","EL ÑANGO","SAN MARTIN","","5589","","","50"
"Mendoza","5511","EL NEVADO","GENERAL ALVEAR","","5620","","","50"
"Mendoza","32418","EL NEVADO","SAN RAFAEL","SAN RAFAEL","5622","","","50"
"Mendoza","5909","EL NIHUIL","SAN RAFAEL","SAN RAFAEL","5605","-35.0294775","-68.6752044","50"
"Mendoza","5783","EL PARAISO","MAIPU","","5531","-33.0435929","-68.6747828","50"
"Mendoza","17777","EL PARRAL","SAN CARLOS","","5569","-34.0115204","-69.1420136","50"
"Mendoza","17422","EL PASCAL","LAVALLE","","5533","","","50"
"Mendoza","5648","EL PASTAL","LAS HERAS","LAS HERAS","5541","-32.7642326","-68.7164764","50"
"Mendoza","17564","EL PAYEN","MALARGUE","","5613","","","50"
"Mendoza","17622","EL PEHUENCHE","MALARGUE","MALARGUE","5613","","","50"
"Mendoza","5999","EL PERAL","TUPUNGATO","","5561","-33.3706551","-69.1923487","50"
"Mendoza","17147","EL PERINO","LA PAZ","","5590","","","50"
"Mendoza","16951","EL PICONA","SAN RAFAEL","","5600","","","50"
"Mendoza","16952","EL PLATEADO","SAN RAFAEL","","5600","","","50"
"Mendoza","5649","EL PLUMERILLO","LAS HERAS","LAS HERAS","5541","-32.8468359","-68.8191475","50"
"Mendoza","32389","EL PLUMERO","LAVALLE","LAVALLE","5535","","","50"
"Mendoza","17959","EL PLUMERO","SAN MARTIN","","5582","","","50"
"Mendoza","18061","EL PLUMERO","SANTA ROSA","","5594","","","50"
"Mendoza","20621","EL PORTILLO","TUNUYAN","","5560","","","50"
"Mendoza","18063","EL PORVENIR","SANTA ROSA","","5594","","","50"
"Mendoza","5910","EL PORVENIR","SAN RAFAEL","","5603","","","50"
"Mendoza","32386","EL PUERTO","LAVALLE","LAVALLE","5535","","","50"
"Mendoza","19845","EL PUESTITO","LAS HERAS","","5539","-32.2400894","-69.4553146","50"
"Mendoza","17565","EL PUESTITO","MALARGUE","","5613","","","50"
